index,date,n-unique-addresses,miners-revenue,difficulty,cost-per-transaction,avg-block-size,n-transactions-per-block,market-price,trade-volume,n-transactions-excluding-popular,n-transactions,hash-rate,output-volume
1747,2018-02-23,424503.0,19432244.56,3007383866429.0,104.44,1.01,1251.3,9850.78,1552533068.47,177105.0,185193.0,22125683.71,1010312.6
1748,2018-02-24,355222.0,18950033.9,3007383866429.0,122.63,1.03,1065.75,10171.3,1286052865.79,147767.0,154534.0,21677190.12,746134.75
1749,2018-02-25,355806.0,21134989.78,3007383866429.0,144.03,0.71,847.19,9699.76,1111682121.78,140109.0,144869.0,25564134.55,605383.32
1750,2018-02-26,435990.0,18189790.7,3007383866429.0,96.08,0.98,1322.51,9582.29,702156577.36,176307.0,186474.0,21079198.67,845197.49
1751,2018-02-27,494788.0,21628887.79,3007383866429.0,98.48,1.02,1372.65,10319.46,1102352166.96,206374.0,219624.0,23919658.06,945506.25
1752,2018-02-28,469401.0,21634661.22,3007383866429.0,113.68,1.05,1220.79,10628.61,947534416.91,182462.0,189223.0,23172168.75,1383087.97
1753,2018-03-01,514905.0,23098876.8,3007383866429.0,95.63,1.07,1416.63,10332.14,1008948245.96,227031.0,233744.0,24667147.38,1322629.88
1754,2018-03-02,524247.0,22178930.82,3007383866429.0,113.37,0.86,1250.47,10931.12,877677223.9,188528.0,195073.0,23321666.61,975776.27
1755,2018-03-03,416967.0,26214536.43,3007383866429.0,146.83,0.98,983.47,11040.53,759894065.87,171396.0,177024.0,26909615.32,789724.29
1756,2018-03-04,383192.0,21193664.65,3007383866429.0,132.27,1.0,1082.64,11453.34,745890864.7,155464.0,160231.0,22125683.71,623927.25
1757,2018-03-05,457317.0,21974887.33,3233581400367.21,109.09,1.02,1351.93,11516.83,642906304.46,194866.0,201438.0,24372959.73,902570.35
1758,2018-03-06,453774.0,21958387.16,3290605988755.0,106.59,1.02,1320.62,11442.48,714536991.66,193114.0,206016.0,25517998.11,939487.07
1759,2018-03-07,474917.0,21157511.25,3290605988755.0,98.79,1.02,1362.92,10727.69,1109670859.0,194100.0,213978.0,25681575.02,931240.74
1760,2018-03-08,439934.0,20427544.55,3290605988755.0,101.85,1.02,1212.48,9920.46,1677040469.58,188082.0,196422.0,26499459.57,1018318.35
1761,2018-03-09,487167.0,16855150.38,3290605988755.0,84.64,1.03,1357.4,9324.5,1333961757.82,184103.0,198180.0,23882229.0,1207455.66
1762,2018-03-10,354483.0,16539689.1,3290605988755.0,105.87,1.01,1115.91,9262.8,1994073353.28,149613.0,156228.0,22900767.53,625890.07
1763,2018-03-11,349041.0,18210037.11,3290605988755.0,117.12,1.01,986.17,8777.37,897354070.86,145142.0,150884.0,25027267.37,784076.1
1764,2018-03-12,426765.0,19331971.31,3290605988755.0,102.61,0.95,1170.15,9538.93,1308310990.26,176548.0,188394.0,26335882.66,1019469.32
1765,2018-03-13,419995.0,18857575.59,3290605988755.0,95.83,0.89,1241.39,9130.0,1268254508.4,180767.0,196140.0,25845151.93,1602213.52
1766,2018-03-14,418369.0,16628207.73,3290605988755.0,86.76,0.74,1326.68,9153.54,1112391454.4,182145.0,191042.0,23555075.18,1039106.58
1767,2018-03-15,459150.0,14891789.56,3290605988755.0,72.23,0.77,1431.85,8214.99,1350460234.5,194745.0,206186.0,23555075.18,1948801.69
1768,2018-03-16,457061.0,16433524.33,3290605988755.0,87.89,0.68,1198.58,8263.34,1403735130.4,179043.0,186979.0,25517998.11,1047182.68
1769,2018-03-17,352699.0,15253956.58,3290605988755.0,98.73,0.52,1036.89,8297.89,973873396.0,147916.0,154496.0,24372959.73,2430655.82
1770,2018-03-18,382258.0,14858429.98,3381698122495.93,89.98,0.7,1088.75,7885.08,784350039.61,155432.0,164401.0,25990711.3,1620373.97
1771,2018-03-19,421648.0,16605902.4,3462542391191.0,85.85,0.68,1235.66,8214.46,1474300640.86,182063.0,191528.0,26679206.96,1333185.16
1772,2018-03-20,423963.0,14186967.87,3462542391191.0,72.52,0.79,1536.76,8605.64,1353859594.11,187021.0,195168.0,21859737.32,1115427.34
1773,2018-03-21,424456.0,17547837.79,3462542391191.0,89.81,0.67,1281.88,8909.95,1059662670.09,186851.0,194846.0,26162835.21,931832.74
1774,2018-03-22,418188.0,15970290.91,3462542391191.0,86.24,0.8,1295.01,8909.26,880254488.37,177713.0,185187.0,24613719.97,1103657.68
1775,2018-03-23,430897.0,14416156.91,3462542391191.0,80.17,0.83,1352.02,8725.37,946210970.4,172416.0,179818.0,22892480.81,980288.45
1776,2018-03-24,360667.0,17932503.48,3462542391191.0,113.62,0.6,1006.97,8917.48,884262667.29,150932.0,157087.0,26851330.88,785311.53
1777,2018-03-25,318933.0,14782031.28,3462542391191.0,109.08,0.57,1002.03,8533.76,720411912.13,130110.0,135274.0,23236728.64,814756.22
1778,2018-03-26,416732.0,15836955.24,3462542391191.0,83.13,0.71,1252.33,8457.96,579084803.85,179941.0,187850.0,25818587.38,1678498.61
1779,2018-03-27,414091.0,15343941.65,3462542391191.0,82.02,0.76,1230.69,8146.5,994371402.87,177746.0,187065.0,26162835.21,1073046.6
1780,2018-03-28,395196.0,13721935.62,3462542391191.0,76.44,0.72,1314.97,7797.25,821305395.08,170699.0,177521.0,23236728.64,1166089.65
1781,2018-03-29,428778.0,14889676.77,3462542391191.0,76.06,0.68,1265.86,7950.61,589107762.51,183921.0,192411.0,26162835.21,846121.88
1782,2018-03-30,449630.0,14139824.01,3462542391191.0,76.05,0.63,1147.78,7099.17,1228494330.49,176008.0,185940.0,27884074.37,1280581.96
1783,2018-03-31,332753.0,11496221.15,3462542391191.0,76.87,0.68,1161.07,6854.19,1459007284.32,143012.0,148617.0,22031861.23,898889.56
1784,2018-04-01,316429.0,13925230.16,3494288842678.95,103.05,0.45,834.13,6937.56,828105595.68,129732.0,135129.0,28274794.22,840298.93
1785,2018-04-02,377674.0,13937108.19,3511060552899.0,82.66,0.57,1078.06,6827.54,813154210.59,161581.0,168178.0,27227579.62,1456075.26
1786,2018-04-03,435411.0,15280200.99,3511060552899.0,76.74,0.68,1220.36,7065.29,689971563.54,190546.0,198919.0,28449329.98,1314862.31
1787,2018-04-04,432978.0,13317444.65,3511060552899.0,71.03,0.72,1263.33,7426.48,841607108.5,178512.0,185710.0,25656757.72,1419479.59
1788,2018-04-05,398398.0,13335649.46,3511060552899.0,73.34,0.65,1165.59,6810.71,780572816.92,174618.0,181832.0,27227579.62,1042336.94
1789,2018-04-06,471571.0,11856536.27,3511060552899.0,66.94,0.82,1252.82,6786.66,691743079.42,166690.0,172889.0,24085935.81,1254753.8
1790,2018-04-07,331189.0,15810472.73,3511060552899.0,101.67,0.54,859.11,6634.68,513594758.65,149177.0,154639.0,31416438.02,743828.47
1791,2018-04-08,311300.0,14381384.26,3511060552899.0,103.16,0.43,860.47,6910.12,518768966.86,131197.0,138535.0,28100258.45,731975.43
1792,2018-04-09,384890.0,12870549.03,3511060552899.0,72.89,0.74,1201.11,7029.71,378054921.62,169378.0,176563.0,25656757.72,1209298.06
1793,2018-04-10,414049.0,14212196.96,3511060552899.0,76.13,0.68,1136.68,6784.41,836397533.25,179058.0,186415.0,28623865.75,942151.23
1794,2018-04-11,399073.0,14153735.41,3511060552899.0,76.44,0.64,1138.19,6849.3,380694984.39,176030.0,183248.0,28100258.45,1008501.8
1795,2018-04-12,442158.0,14467514.39,3511060552899.0,68.05,0.83,1369.34,6955.36,408957431.83,197298.0,210879.0,26878508.08,2136543.65
1796,2018-04-13,503406.0,16743292.66,3511060552899.0,77.06,0.72,1316.86,7941.46,1477855674.8,203292.0,217282.0,28798401.52,1247341.48
1797,2018-04-14,363643.0,13886865.89,3796188328004.62,85.8,0.8,1181.34,7895.25,1040511128.83,154989.0,161843.0,26146926.52,693088.26
1798,2018-04-15,408545.0,17099064.22,3839316899029.0,98.09,0.85,1067.67,8013.91,464835469.8,166815.0,174031.0,31109116.95,751073.01
1799,2018-04-16,433712.0,14466032.42,3839316899029.0,73.77,0.97,1390.82,8368.1,529840058.87,187602.0,196106.0,26910340.43,1361858.0
1800,2018-04-17,451453.0,16690427.12,3839316899029.0,82.03,0.73,1245.8,8069.03,667447487.63,192381.0,201820.0,30918263.48,1190315.83
1801,2018-04-18,451617.0,16302064.27,3839316899029.0,81.21,0.67,1254.62,7907.19,513033431.79,191983.0,200740.0,30536556.52,1115698.08
1802,2018-04-19,499810.0,18490345.76,3839316899029.0,86.6,0.63,1199.57,8175.96,547100495.37,203635.0,213523.0,33971919.13,1317693.62
1803,2018-04-20,509923.0,14670398.22,3839316899029.0,70.61,0.82,1516.62,8288.12,537680761.8,196615.0,207777.0,26146926.52,1525188.35
1804,2018-04-21,437088.0,18417858.11,3839316899029.0,92.42,0.76,1219.97,8876.51,894778482.47,184347.0,193975.0,30345703.04,915287.58
1805,2018-04-22,396698.0,18212921.62,3839316899029.0,103.49,0.56,1074.19,8930.6,750430994.91,163151.0,171870.0,30536556.52,780480.3
1806,2018-04-23,488406.0,17276582.74,3839316899029.0,76.33,0.76,1479.43,8812.76,545385760.34,215329.0,226353.0,29200582.17,1097165.82
1807,2018-04-24,548252.0,19313819.55,3839316899029.0,74.99,0.97,1600.58,8952.68,491744749.63,241901.0,254493.0,30345703.04,1771582.25
1808,2018-04-25,476860.0,15079053.78,3839316899029.0,70.74,1.04,1732.97,9658.11,1227082384.88,201513.0,213155.0,23474977.82,1975585.8
1809,2018-04-26,482589.0,16228099.34,3839316899029.0,74.88,0.88,1537.11,8870.14,1558858006.61,206418.0,216732.0,26910340.43,1066987.87
1810,2018-04-27,502992.0,16863598.91,3943557223451.08,79.88,0.96,1486.75,9294.67,937521482.18,200705.0,211119.0,28391145.89,1535702.72
1811,2018-04-28,429929.0,15653776.38,4022059196164.0,75.71,0.84,1591.26,8928.55,622772523.2,175753.0,203681.0,25592018.83,1834487.97
1812,2018-04-29,415427.0,19062958.95,4022059196164.0,104.97,0.62,1144.29,9349.41,786961062.86,170038.0,180798.0,31590148.24,1615779.49
1813,2018-04-30,480943.0,18355130.6,4022059196164.0,85.33,0.75,1387.79,9398.4,571160692.61,204571.0,215107.0,30990335.3,1217251.51
1814,2018-05-01,490969.0,18261853.15,4022059196164.0,90.07,0.67,1265.56,9239.55,512078867.48,190682.0,199959.0,31590148.24,1025230.82
1815,2018-05-02,468951.0,16550285.13,4022059196164.0,77.55,0.88,1516.4,9074.98,590794538.22,201606.0,212296.0,27991270.6,1077024.26
1816,2018-05-03,501840.0,18065019.76,4022059196164.0,79.05,0.87,1513.38,9220.76,478747022.83,215854.0,228521.0,30190584.71,1354770.82
1817,2018-05-04,513488.0,17306276.97,4022059196164.0,77.73,0.97,1587.46,9753.35,826646057.05,207828.0,219069.0,27591395.3,1338541.95
1818,2018-05-05,450118.0,20833828.14,4022059196164.0,101.8,0.73,1259.02,9696.13,611265269.72,191797.0,202703.0,32189961.18,1061146.62
1819,2018-05-06,386315.0,16838802.17,4022059196164.0,98.04,0.76,1253.73,9837.92,619793485.44,162422.0,171761.0,27391457.65,1094581.32
1820,2018-05-07,450524.0,18103183.29,4022059196164.0,87.42,0.87,1367.09,9631.44,531232089.9,195013.0,205063.0,29990647.07,1376393.36
1821,2018-05-08,480690.0,16408115.88,4022059196164.0,75.33,0.92,1566.98,9369.16,614648751.14,200910.0,217810.0,27791332.95,1055634.47
1822,2018-05-09,459143.0,19367520.37,4022059196164.0,89.22,0.73,1291.12,9186.69,593072495.68,195919.0,206579.0,31990023.54,1062097.0
1823,2018-05-10,465046.0,19067802.48,4022059196164.0,89.86,0.73,1356.89,9310.37,565867529.93,198343.0,208961.0,30790397.65,1205082.43
1824,2018-05-11,510499.0,14126392.43,4138123233245.81,66.13,1.08,1682.08,9015.88,539595278.95,201235.0,213624.0,26161151.17,1308388.53
1825,2018-05-12,434891.0,18033347.73,4143878474754.0,98.66,0.64,1103.36,8396.83,1023115026.11,171483.0,182054.0,33988897.19,1003638.3
1826,2018-05-13,364085.0,15995382.66,4143878474754.0,100.73,0.58,1072.93,8463.52,695724449.41,151389.0,158794.0,30487010.81,832115.86
1827,2018-05-14,469798.0,14739381.03,4143878474754.0,68.74,0.87,1588.61,8691.46,465297919.5,199757.0,209697.0,27191117.75,1274955.02
1828,2018-05-15,477899.0,16103188.32,4143878474754.0,74.98,0.79,1471.09,8671.51,791362349.46,204456.0,214779.0,30075024.18,1066979.1
1829,2018-05-16,455067.0,19398271.86,4143878474754.0,91.31,0.61,1164.6,8471.06,643573959.14,198362.0,208463.0,36872803.62,1152448.45
1830,2018-05-17,420625.0,14350337.75,4143878474754.0,73.1,0.86,1459.72,8343.27,712405126.84,183119.0,192683.0,27191117.75,1051517.19
1831,2018-05-18,499648.0,15763512.33,4143878474754.0,74.29,0.84,1429.03,8063.86,527951961.69,200628.0,211496.0,30487010.81,1123058.01
1832,2018-05-19,378136.0,16144063.76,4143878474754.0,93.17,0.58,1125.16,8239.08,447479924.27,166175.0,173274.0,31722970.71,751248.43
1833,2018-05-20,369971.0,15235623.08,4143878474754.0,96.03,0.56,1101.83,8242.07,301258455.61,151976.0,158663.0,29663037.55,732896.48
1834,2018-05-21,445196.0,17282837.08,4143878474754.0,84.89,0.76,1290.75,8520.59,334999435.91,193834.0,202647.0,32340950.66,836558.79
1835,2018-05-22,441616.0,15794378.62,4143878474754.0,77.68,0.7,1346.6,8396.63,371715199.55,194837.0,203337.0,31104990.76,925990.14
1836,2018-05-23,481669.0,15983293.29,4143878474754.0,71.61,0.75,1377.75,7987.38,442854533.19,212101.0,223196.0,33370917.24,1078604.16
1837,2018-05-24,447546.0,13875883.11,4219142059012.62,66.71,0.73,1446.33,7511.91,816413008.34,196719.0,206825.0,30616246.32,1196000.24
1838,2018-05-25,464174.0,16707898.39,4306949573981.0,85.17,0.63,1114.66,7576.78,731051376.65,187644.0,196181.0,37681533.93,953634.68
1839,2018-05-26,356716.0,15506006.48,4306949573981.0,97.62,0.49,980.14,7465.12,546954337.51,152755.0,158783.0,34684139.19,608494.33
1840,2018-05-27,337618.0,15313094.1,4306949573981.0,105.84,0.45,879.9,7334.71,284111972.22,138533.0,144304.0,35112338.44,803684.87
1841,2018-05-28,407911.0,14547701.91,4306949573981.0,76.77,0.71,1211.94,7344.56,279306859.8,177927.0,189063.0,33399541.44,1314911.04
1842,2018-05-29,442314.0,12836137.45,4306949573981.0,62.69,0.83,1473.16,7106.06,440891442.25,195053.0,204769.0,29759847.82,1280312.25
1843,2018-05-30,443065.0,16513656.67,4306949573981.0,80.49,0.63,1172.86,7457.02,544639935.71,195426.0,204077.0,37253334.68,1270075.63
1844,2018-05-31,454486.0,16302254.42,4306949573981.0,77.55,0.71,1232.51,7386.72,378650506.19,200522.0,209526.0,36396936.18,1377302.5
1845,2018-06-01,551183.0,15642337.99,4306949573981.0,76.13,0.72,1237.84,7489.66,384628044.06,197202.0,205481.0,35540537.68,1210052.76
1846,2018-06-02,386674.0,14536335.53,4306949573981.0,83.3,0.62,1148.01,7518.67,386160770.87,167346.0,174497.0,32543142.94,942371.68
1847,2018-06-03,369975.0,16165187.17,4306949573981.0,97.59,0.77,1002.72,7637.14,307593603.38,156195.0,163443.0,34898238.81,935768.81
1848,2018-06-04,449728.0,17479742.99,4306949573981.0,83.27,1.06,1147.08,7713.85,279022605.21,200508.0,209916.0,39180231.3,1494853.7
1849,2018-06-05,460260.0,16505061.83,4415593341673.57,77.52,0.85,1216.58,7495.47,357530396.13,204234.0,212901.0,42980660.1,1231018.7
1850,2018-06-06,451994.0,14329592.55,4940704885521.0,69.27,0.99,1404.2,7619.43,379726332.75,197714.0,206417.0,36103754.49,1138551.83
1851,2018-06-07,433804.0,13918250.65,4940704885521.0,67.03,1.08,1451.94,7653.96,354084589.02,198796.0,207627.0,35121339.4,1205874.23
1852,2018-06-08,477386.0,14114417.18,4940704885521.0,69.59,0.9,1381.92,7687.37,291024763.52,192087.0,200379.0,35612546.94,1440614.14
1853,2018-06-09,370067.0,13978762.82,4940704885521.0,81.29,0.63,1197.94,7615.54,245102804.06,164773.0,171306.0,35121339.4,874437.26
1854,2018-06-10,392109.0,11638700.47,4940704885521.0,63.78,0.76,1415.82,7497.1,176175027.64,170406.0,179809.0,31191679.05,1403865.8
1855,2018-06-11,446188.0,11987207.99,4940704885521.0,56.23,0.79,1522.83,6762.1,820516054.08,202021.0,213196.0,34384528.08,1688046.81
1856,2018-06-12,447810.0,12573789.83,4940704885521.0,57.09,1.04,1479.97,6879.31,459832204.88,204103.0,214595.0,35612546.94,1409209.45
1857,2018-06-13,458587.0,11932624.94,4940704885521.0,55.4,0.91,1481.32,6553.0,484793299.08,199755.0,211829.0,35121339.4,1878350.26
1858,2018-06-14,440336.0,12563621.7,4940704885521.0,59.82,0.74,1372.74,6299.89,724599740.04,199088.0,210029.0,37577377.12,1846267.95
1859,2018-06-15,476263.0,13178785.73,4940704885521.0,62.45,0.8,1345.5,6637.41,603633809.77,196440.0,205861.0,37577377.12,1728741.46
1860,2018-06-16,343365.0,13504867.24,4940704885521.0,84.89,0.47,958.37,6391.16,334034999.99,152101.0,159090.0,40770226.16,820440.34
1861,2018-06-17,326154.0,13246220.73,4940704885521.0,90.86,0.49,922.98,6488.68,233202056.12,138692.0,144908.0,38559792.21,669222.33
1862,2018-06-18,424739.0,13469448.27,4940704885521.0,68.61,0.65,1196.98,6445.79,184473224.25,187789.0,196305.0,40279018.61,1060965.79
1863,2018-06-19,413610.0,13569989.11,5024546460933.97,70.75,0.91,1237.45,6712.5,380519811.0,182229.0,191805.0,39122596.14,1472734.26
1864,2018-06-20,425849.0,14482144.85,5077499034879.0,70.96,1.08,1283.15,6743.41,304414453.36,189569.0,198889.0,39122596.14,1158473.62
1865,2018-06-21,421062.0,14808109.38,5077499034879.0,74.75,0.62,1165.37,6760.83,302034265.94,188899.0,198113.0,42908653.83,924429.02
1866,2018-06-22,469523.0,12460024.71,5077499034879.0,61.04,0.8,1351.95,6719.79,220366441.33,193389.0,204144.0,38112980.76,1866676.27
1867,2018-06-23,368137.0,13084984.36,5077499034879.0,77.26,0.53,1020.59,6059.3,718879048.17,155485.0,163295.0,40384615.37,1430821.49
1868,2018-06-24,350052.0,13455402.1,5077499034879.0,83.06,0.48,924.11,6170.46,289224701.24,149631.0,158022.0,43161057.68,900357.75
1869,2018-06-25,415603.0,12514807.26,5077499034879.0,62.03,0.92,1274.99,6157.04,602644733.45,190416.0,200173.0,39627403.83,1293772.8
1870,2018-06-26,410398.0,11522845.22,5077499034879.0,58.97,1.07,1338.38,6249.62,425364636.26,187887.0,195404.0,36850961.53,879369.85
1871,2018-06-27,397242.0,9410792.75,5077499034879.0,49.92,1.09,1557.93,6097.46,326673797.51,179472.0,188510.0,30540865.37,991757.04
1872,2018-06-28,396406.0,12428430.36,5077499034879.0,65.29,0.69,1195.06,6143.97,320015558.7,178519.0,187624.0,39627403.83,912811.98
1873,2018-06-29,453051.0,11427014.51,5077499034879.0,57.55,0.75,1310.47,5878.14,308347826.54,188020.0,197881.0,38112980.76,1080974.5
1874,2018-06-30,368308.0,11359646.68,5077499034879.0,62.74,0.99,1284.15,6223.28,514392178.47,172009.0,181065.0,35588942.3,738220.87
1875,2018-07-01,341862.0,11937510.44,5077499034879.0,75.99,0.71,1062.9,6408.91,356651611.62,148141.0,156247.0,37103365.37,858834.3
1876,2018-07-02,433258.0,11654033.03,5172892177079.67,58.25,0.99,1413.43,6365.66,209438934.95,188232.0,199294.0,37594816.26,997966.55
1877,2018-07-03,456150.0,9914650.34,5363678461481.0,44.87,1.11,1868.51,6626.44,406984481.06,206030.0,216747.0,30929068.69,1062622.83
1878,2018-07-04,435402.0,11310340.49,5363678461481.0,54.32,0.94,1543.19,6518.97,304110602.4,195970.0,206788.0,35728406.94,889925.0
1879,2018-07-05,413998.0,11406742.3,5363678461481.0,57.15,0.78,1456.93,6602.32,358858407.84,188173.0,199600.0,36528296.65,1032507.62
1880,2018-07-06,529418.0,13385359.55,5363678461481.0,65.58,0.69,1256.21,6555.51,368324017.11,190932.0,200993.0,42660784.4,968279.45
1881,2018-07-07,357621.0,13246362.88,5363678461481.0,75.02,0.54,1090.77,6628.59,246024956.72,162258.0,170160.0,41594264.79,610695.27
1882,2018-07-08,350857.0,13573744.76,5363678461481.0,86.96,0.59,985.35,6778.38,261353252.04,147552.0,155685.0,42127524.6,751033.91
1883,2018-07-09,425385.0,11538923.61,5363678461481.0,55.87,1.06,1518.72,6724.04,220696037.44,196412.0,206546.0,36261666.74,1048702.08
1884,2018-07-10,445234.0,12706743.06,5363678461481.0,57.79,0.97,1450.09,6682.68,286804720.82,205157.0,216063.0,39727855.48,1174009.99
1885,2018-07-11,413229.0,11007393.2,5363678461481.0,53.61,1.01,1500.76,6329.27,411395714.39,192646.0,202603.0,35995036.84,844523.66
1886,2018-07-12,405288.0,11243498.52,5363678461481.0,53.92,1.18,1443.51,6403.18,275030732.03,194808.0,203535.0,37594816.26,821091.02
1887,2018-07-13,473175.0,11580161.27,5363678461481.0,54.62,1.11,1453.87,6239.47,377493363.34,199289.0,207904.0,38128076.06,886209.14
1888,2018-07-14,362896.0,10454811.33,5363678461481.0,59.24,1.16,1326.88,6220.1,279061863.05,169448.0,176475.0,35461777.04,740316.11
1889,2018-07-15,346483.0,10753180.29,5363678461481.0,65.87,0.77,1211.66,6248.84,164361051.43,154160.0,161151.0,35461777.04,747510.63
1890,2018-07-16,431583.0,9907260.87,5363678461481.0,47.67,0.93,1732.02,6348.09,193070237.93,198732.0,207842.0,31995588.3,1215433.68
1891,2018-07-17,487160.0,14162648.56,5199615302174.91,58.69,0.91,1471.48,6732.81,472784651.01,223268.0,233966.0,40931868.49,1062550.41
1892,2018-07-18,494823.0,17110731.1,5178671069072.0,70.53,1.05,1372.24,7321.62,761941225.03,226717.0,238769.0,44793365.52,1137516.76
1893,2018-07-19,465957.0,16004613.1,5178671069072.0,71.12,0.73,1316.02,7371.11,691643413.63,214738.0,225039.0,44021066.11,965782.0
1894,2018-07-20,496860.0,14466795.4,5178671069072.0,64.15,0.82,1464.47,7473.9,449834010.95,215195.0,225529.0,39644702.82,914113.88
1895,2018-07-21,385950.0,12868685.0,5178671069072.0,69.26,0.72,1348.93,7334.99,523947504.44,177593.0,184803.0,35268339.52,642013.57
1896,2018-07-22,366446.0,17426428.27,5178671069072.0,102.07,0.45,918.29,7408.99,233495357.11,160823.0,167129.0,46852830.6,583088.17
1897,2018-07-23,473606.0,16326406.8,5178671069072.0,70.5,0.89,1382.41,7406.66,296669988.9,220092.0,229480.0,42733900.44,971437.91
1898,2018-07-24,532884.0,16222402.3,5178671069072.0,62.55,0.92,1631.18,7715.1,705993833.71,244147.0,259358.0,40931868.49,1184540.43
1899,2018-07-25,525952.0,18521932.12,5178671069072.0,74.03,0.97,1413.6,8418.11,1073811754.53,238580.0,250208.0,45565664.92,996984.02
1900,2018-07-26,479850.0,17302326.28,5178671069072.0,74.42,0.77,1404.12,8171.65,666649090.59,221949.0,231679.0,42476467.3,880778.2
1901,2018-07-27,517778.0,17336563.95,5178671069072.0,75.03,0.89,1373.63,7939.81,569963389.55,217969.0,229397.0,42991333.57,975850.53
1902,2018-07-28,395734.0,15379062.94,5178671069072.0,80.11,0.76,1298.19,8178.33,601286932.91,180686.0,188238.0,37327804.6,658610.47
1903,2018-07-29,380501.0,17783188.64,5595791656327.32,105.56,0.54,990.63,8219.92,255751713.91,161879.0,168407.0,50277183.1,661003.32
1904,2018-07-30,479275.0,13844660.43,5949437371609.0,59.95,0.91,1723.31,8220.91,244581855.38,221051.0,230924.0,39630250.21,874826.16
1905,2018-07-31,500312.0,14743282.06,5949437371609.0,60.68,0.95,1652.9,8171.49,647596057.4,231945.0,242977.0,43474975.98,871944.34
1906,2018-08-01,495640.0,14364964.4,5949437371609.0,59.59,0.99,1606.96,7735.28,692958947.93,230531.0,241044.0,44362220.38,905661.75
1907,2018-08-02,470017.0,14896249.02,5949437371609.0,65.83,0.81,1469.76,7607.7,561036987.74,215280.0,224873.0,45249464.79,920947.22
1908,2018-08-03,537623.0,15553038.22,5949437371609.0,67.66,0.83,1384.69,7535.88,356793020.89,219269.0,229859.0,49094190.56,982848.13
1909,2018-08-04,416161.0,16086605.41,5949437371610.0,83.93,0.57,1088.96,7414.77,522522549.29,184080.0,191657.0,52051671.92,966188.42
1910,2018-08-05,374557.0,14248433.32,5949437371610.0,82.15,0.58,1076.13,7011.28,485518589.81,165611.0,172181.0,47319701.74,1022297.11
1911,2018-08-06,452410.0,11561668.32,5949437371610.0,52.89,1.05,1668.76,7032.3,321030824.07,208649.0,218607.0,38743005.8,1259506.28
1912,2018-08-07,477951.0,13496173.29,5949437371610.0,57.09,1.02,1543.34,6937.23,351922348.03,222137.0,233045.0,44657968.52,1138346.25
1913,2018-08-08,498558.0,12946324.42,5949437371610.0,54.87,0.81,1498.8,6718.23,508615426.23,222509.0,235311.0,46432457.33,1327631.37
1914,2018-08-09,467197.0,12039937.03,5949437371610.0,54.15,0.8,1492.12,6277.59,786597658.2,212428.0,222326.0,44066472.25,1117999.49
1915,2018-08-10,510030.0,14364533.29,5949437371610.0,63.04,0.79,1284.93,6532.36,522562605.24,216581.0,226148.0,52051671.92,973946.04
1916,2018-08-11,389256.0,13368973.04,6197839919507.6,69.14,0.61,1131.99,6138.96,589620096.58,183843.0,192438.0,52376369.9,800612.26
1917,2018-08-12,361544.0,12290113.45,6389316883512.0,74.47,0.58,1064.8,6227.85,503767485.74,158066.0,165044.0,49230273.08,606237.61
1918,2018-08-13,459526.0,12178415.47,6389316883512.0,53.62,0.91,1481.53,6313.42,379052307.26,212531.0,222229.0,47642199.75,920752.35
1919,2018-08-14,514445.0,10463532.71,6389316883512.0,42.26,1.01,1820.75,6252.13,466729007.06,234876.0,247622.0,43195594.44,1171296.37
1920,2018-08-15,539383.0,13104013.77,6389316883512.0,52.58,0.79,1528.36,6189.97,738996191.72,234158.0,246066.0,51135961.07,1053753.72
1921,2018-08-16,479347.0,12659503.85,6389316883512.0,54.49,0.76,1470.47,6270.67,803255018.3,222287.0,232335.0,50183117.07,911178.79
1922,2018-08-17,512305.0,12438186.39,6389316883512.0,53.2,0.83,1538.12,6312.75,395312232.81,223046.0,233794.0,48277429.08,861833.51
1923,2018-08-18,399289.0,13176949.4,6389316883512.0,68.52,0.59,1193.34,6577.74,425775926.21,182739.0,190935.0,50818346.4,666835.49
1924,2018-08-19,402087.0,11859087.98,6389316883512.0,70.65,0.62,1154.48,6394.18,303504677.22,160881.0,167400.0,46054126.43,599012.12
1925,2018-08-20,459856.0,12603282.32,6389316883512.0,57.17,0.82,1433.22,6486.58,242872344.6,206181.0,214983.0,47642199.75,859771.47
1926,2018-08-21,449916.0,11982908.84,6389316883512.0,55.02,0.78,1471.47,6262.64,413021108.0,208747.0,217777.0,47006970.42,1041449.93
1927,2018-08-22,484463.0,13754538.3,6389316883512.0,58.28,0.77,1439.58,6472.41,380220042.62,220761.0,230333.0,50818346.4,906348.77
1928,2018-08-23,444346.0,12091834.73,6389316883512.0,55.63,0.77,1458.74,6354.57,758373447.51,208175.0,217352.0,47324585.09,876297.03
1929,2018-08-24,487991.0,12238689.23,6505039002077.41,55.43,0.82,1505.81,6525.96,318029869.72,211378.0,219848.0,47211617.44,757997.67
1930,2018-08-25,415348.0,11462792.45,6727225469723.0,58.36,0.76,1454.96,6691.39,354001698.04,189040.0,196420.0,45145645.91,660165.41
1931,2018-08-26,368938.0,14782108.51,6727225469723.0,83.89,0.57,998.54,6738.27,282579594.62,165532.0,172747.0,57853309.21,515508.31
1932,2018-08-27,464084.0,16066331.79,6727225469723.0,71.56,0.7,1208.95,6707.96,263159844.6,213848.0,223656.0,61866255.51,974407.77
